7.9471 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113b74790>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1024,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
18.2294 	EXP 	up: autoDraw = True
18.2294 	EXP 	down: autoDraw = True
18.2458 	EXP 	center: autoDraw = True
18.2458 	EXP 	left: autoDraw = True
18.2458 	EXP 	right: autoDraw = True
18.2458 	EXP 	up: autoDraw = True
18.2458 	EXP 	down: autoDraw = True
18.2625 	EXP 	center: autoDraw = True
18.2625 	EXP 	left: autoDraw = True
18.2625 	EXP 	right: autoDraw = True
18.2625 	EXP 	up: autoDraw = True
18.2625 	EXP 	down: autoDraw = True
18.2787 	EXP 	center: autoDraw = True
18.2787 	EXP 	left: autoDraw = True
18.2787 	EXP 	right: autoDraw = True
18.2787 	EXP 	up: autoDraw = True
18.2787 	EXP 	down: autoDraw = True
18.2959 	EXP 	center: autoDraw = True
18.2959 	EXP 	left: autoDraw = True
18.2959 	EXP 	right: autoDraw = True
18.2959 	EXP 	up: autoDraw = True
18.2959 	EXP 	down: autoDraw = True
18.3127 	EXP 	center: autoDraw = True
18.3127 	EXP 	left: autoDraw = True
18.3127 	EXP 	right: autoDraw = True
18.3127 	EXP 	up: autoDraw = True
18.3127 	EXP 	down: autoDraw = True
18.3294 	EXP 	center: autoDraw = True
18.3294 	EXP 	left: autoDraw = True
18.3294 	EXP 	right: autoDraw = True
18.3294 	EXP 	up: autoDraw = True
18.3294 	EXP 	down: autoDraw = True
18.3461 	EXP 	center: autoDraw = True
18.3461 	EXP 	left: autoDraw = True
18.3461 	EXP 	right: autoDraw = True
18.3461 	EXP 	up: autoDraw = True
18.3461 	EXP 	down: autoDraw = True
18.3626 	EXP 	center: autoDraw = True
18.3626 	EXP 	left: autoDraw = True
18.3626 	EXP 	right: autoDraw = True
18.3626 	EXP 	up: autoDraw = True
18.3626 	EXP 	down: autoDraw = True
18.3793 	EXP 	center: autoDraw = True
18.3793 	EXP 	left: autoDraw = True
18.3793 	EXP 	right: autoDraw = True
18.3793 	EXP 	up: autoDraw = True
18.3793 	EXP 	down: autoDraw = True
18.3961 	EXP 	center: autoDraw = True
18.3961 	EXP 	left: autoDraw = True
18.3961 	EXP 	right: autoDraw = True
18.3961 	EXP 	up: autoDraw = True
18.3961 	EXP 	down: autoDraw = True
18.4128 	EXP 	center: autoDraw = True
18.4128 	EXP 	left: autoDraw = True
18.4128 	EXP 	right: autoDraw = True
18.4128 	EXP 	up: autoDraw = True
18.4128 	EXP 	down: autoDraw = True
18.4294 	EXP 	center: autoDraw = True
18.4294 	EXP 	left: autoDraw = True
18.4294 	EXP 	right: autoDraw = True
18.4294 	EXP 	up: autoDraw = True
18.4294 	EXP 	down: autoDraw = True
18.4460 	EXP 	center: autoDraw = True
18.4460 	EXP 	left: autoDraw = True
18.4460 	EXP 	right: autoDraw = True
18.4460 	EXP 	up: autoDraw = True
18.4460 	EXP 	down: autoDraw = True
18.4627 	EXP 	center: autoDraw = True
18.4627 	EXP 	left: autoDraw = True
18.4627 	EXP 	right: autoDraw = True
18.4627 	EXP 	up: autoDraw = True
18.4627 	EXP 	down: autoDraw = True
18.4794 	EXP 	center: autoDraw = True
18.4794 	EXP 	left: autoDraw = True
18.4794 	EXP 	right: autoDraw = True
18.4794 	EXP 	up: autoDraw = True
18.4794 	EXP 	down: autoDraw = True
18.4960 	EXP 	center: autoDraw = True
18.4960 	EXP 	left: autoDraw = True
18.4960 	EXP 	right: autoDraw = True
18.4960 	EXP 	up: autoDraw = True
18.4960 	EXP 	down: autoDraw = True
18.5127 	EXP 	center: autoDraw = True
18.5127 	EXP 	left: autoDraw = True
18.5127 	EXP 	right: autoDraw = True
18.5127 	EXP 	up: autoDraw = True
18.5127 	EXP 	down: autoDraw = True
18.5294 	EXP 	center: autoDraw = True
18.5294 	EXP 	left: autoDraw = True
18.5294 	EXP 	right: autoDraw = True
18.5294 	EXP 	up: autoDraw = True
18.5294 	EXP 	down: autoDraw = True
18.5458 	EXP 	center: autoDraw = True
18.5458 	EXP 	left: autoDraw = True
18.5458 	EXP 	right: autoDraw = True
18.5458 	EXP 	up: autoDraw = True
18.5458 	EXP 	down: autoDraw = True
18.5460 	EXP 	Sound  started
18.5499 	DATA 	sbli | frame count: 120
18.5625 	EXP 	center: autoDraw = True
18.5625 	EXP 	left: autoDraw = True
18.5625 	EXP 	right: autoDraw = True
18.5625 	EXP 	up: autoDraw = True
18.5625 	EXP 	down: autoDraw = True
18.5794 	EXP 	center: autoDraw = True
18.5794 	EXP 	left: autoDraw = True
18.5794 	EXP 	right: autoDraw = True
18.5794 	EXP 	up: autoDraw = True
18.5794 	EXP 	down: autoDraw = True
18.5961 	EXP 	center: autoDraw = True
18.5961 	EXP 	left: autoDraw = True
18.5961 	EXP 	right: autoDraw = True
18.5961 	EXP 	up: autoDraw = True
18.5961 	EXP 	down: autoDraw = True
18.6127 	EXP 	center: autoDraw = True
18.6127 	EXP 	left: autoDraw = True
18.6127 	EXP 	right: autoDraw = True
18.6127 	EXP 	up: autoDraw = True
18.6127 	EXP 	down: autoDraw = True
18.6295 	EXP 	center: autoDraw = True
18.6295 	EXP 	left: autoDraw = True
18.6295 	EXP 	right: autoDraw = True
18.6295 	EXP 	up: autoDraw = True
18.6295 	EXP 	down: autoDraw = True
18.6462 	EXP 	center: autoDraw = True
18.6462 	EXP 	left: autoDraw = True
18.6462 	EXP 	right: autoDraw = True
18.6462 	EXP 	up: autoDraw = True
18.6462 	EXP 	down: autoDraw = True
18.6619 	EXP 	center: autoDraw = True
18.6619 	EXP 	left: autoDraw = True
18.6619 	EXP 	right: autoDraw = True
18.6619 	EXP 	up: autoDraw = True
18.6619 	EXP 	down: autoDraw = True
18.6792 	EXP 	center: autoDraw = True
18.6792 	EXP 	left: autoDraw = True
18.6792 	EXP 	right: autoDraw = True
18.6792 	EXP 	up: autoDraw = True
18.6792 	EXP 	down: autoDraw = True
18.6961 	EXP 	center: autoDraw = True
18.6961 	EXP 	left: autoDraw = True
18.6961 	EXP 	right: autoDraw = True
18.6961 	EXP 	up: autoDraw = True
18.6961 	EXP 	down: autoDraw = True
18.7127 	EXP 	center: autoDraw = True
18.7127 	EXP 	left: autoDraw = True
18.7127 	EXP 	right: autoDraw = True
18.7127 	EXP 	up: autoDraw = True
18.7127 	EXP 	down: autoDraw = True
18.7293 	EXP 	center: autoDraw = True
18.7293 	EXP 	left: autoDraw = True
18.7293 	EXP 	right: autoDraw = True
18.7293 	EXP 	up: autoDraw = True
18.7293 	EXP 	down: autoDraw = True
18.7460 	EXP 	center: autoDraw = True
18.7460 	EXP 	left: autoDraw = True
18.7460 	EXP 	right: autoDraw = True
18.7460 	EXP 	up: autoDraw = True
18.7460 	EXP 	down: autoDraw = True
18.7627 	EXP 	center: autoDraw = True
18.7627 	EXP 	left: autoDraw = True
18.7627 	EXP 	right: autoDraw = True
18.7627 	EXP 	up: autoDraw = True
18.7627 	EXP 	down: autoDraw = True
18.7794 	EXP 	center: autoDraw = True
18.7794 	EXP 	left: autoDraw = True
18.7794 	EXP 	right: autoDraw = True
18.7794 	EXP 	up: autoDraw = True
18.7794 	EXP 	down: autoDraw = True
18.7960 	EXP 	center: autoDraw = True
18.7960 	EXP 	left: autoDraw = True
18.7960 	EXP 	right: autoDraw = True
18.7960 	EXP 	up: autoDraw = True
18.7960 	EXP 	down: autoDraw = True
18.8126 	EXP 	center: autoDraw = True
18.8126 	EXP 	left: autoDraw = True
18.8126 	EXP 	right: autoDraw = True
18.8126 	EXP 	up: autoDraw = True
18.8126 	EXP 	down: autoDraw = True
18.8292 	EXP 	center: autoDraw = True
18.8292 	EXP 	left: autoDraw = True
18.8292 	EXP 	right: autoDraw = True
18.8292 	EXP 	up: autoDraw = True
18.8292 	EXP 	down: autoDraw = True
18.8459 	EXP 	center: autoDraw = True
18.8459 	EXP 	left: autoDraw = True
18.8459 	EXP 	right: autoDraw = True
18.8459 	EXP 	up: autoDraw = True
18.8459 	EXP 	down: autoDraw = True
18.8626 	EXP 	center: autoDraw = True
18.8626 	EXP 	left: autoDraw = True
18.8626 	EXP 	right: autoDraw = True
18.8626 	EXP 	up: autoDraw = True
18.8626 	EXP 	down: autoDraw = True
18.8793 	EXP 	center: autoDraw = True
18.8793 	EXP 	left: autoDraw = True
18.8793 	EXP 	right: autoDraw = True
18.8793 	EXP 	up: autoDraw = True
18.8793 	EXP 	down: autoDraw = True
18.8794 	DATA 	wsqS
18.8961 	EXP 	center: autoDraw = True
18.8961 	EXP 	left: autoDraw = True
18.8961 	EXP 	right: autoDraw = True
18.8961 	EXP 	up: autoDraw = True
18.8961 	EXP 	down: autoDraw = True
18.8961 	EXP 	whitesquare: autoDraw = True
18.9127 	EXP 	center: autoDraw = True
18.9127 	EXP 	left: autoDraw = True
18.9127 	EXP 	right: autoDraw = True
18.9127 	EXP 	up: autoDraw = True
18.9127 	EXP 	down: autoDraw = True
18.9127 	EXP 	whitesquare: autoDraw = False
18.9290 	EXP 	center: autoDraw = True
18.9290 	EXP 	left: autoDraw = True
18.9290 	EXP 	right: autoDraw = True
18.9290 	EXP 	up: autoDraw = True
18.9290 	EXP 	down: autoDraw = True
18.9459 	EXP 	center: autoDraw = True
18.9459 	EXP 	left: autoDraw = True
18.9459 	EXP 	right: autoDraw = True
18.9459 	EXP 	up: autoDraw = True
18.9459 	EXP 	down: autoDraw = True
18.9627 	EXP 	center: autoDraw = True
18.9627 	EXP 	left: autoDraw = True
18.9627 	EXP 	right: autoDraw = True
18.9627 	EXP 	up: autoDraw = True
18.9627 	EXP 	down: autoDraw = True
18.9793 	EXP 	center: autoDraw = True
18.9793 	EXP 	left: autoDraw = True
18.9793 	EXP 	right: autoDraw = True
18.9793 	EXP 	up: autoDraw = True
18.9793 	EXP 	down: autoDraw = True
18.9960 	EXP 	center: autoDraw = True
18.9960 	EXP 	left: autoDraw = True
18.9960 	EXP 	right: autoDraw = True
18.9960 	EXP 	up: autoDraw = True
18.9960 	EXP 	down: autoDraw = True
19.0128 	EXP 	center: autoDraw = True
19.0128 	EXP 	left: autoDraw = True
19.0128 	EXP 	right: autoDraw = True
19.0128 	EXP 	up: autoDraw = True
19.0128 	EXP 	down: autoDraw = True
19.0294 	EXP 	center: autoDraw = True
19.0294 	EXP 	left: autoDraw = True
19.0294 	EXP 	right: autoDraw = True
19.0294 	EXP 	up: autoDraw = True
19.0294 	EXP 	down: autoDraw = True
19.0462 	EXP 	center: autoDraw = True
19.0462 	EXP 	left: autoDraw = True
19.0462 	EXP 	right: autoDraw = True
19.0462 	EXP 	up: autoDraw = True
19.0462 	EXP 	down: autoDraw = True
19.0626 	EXP 	center: autoDraw = True
19.0626 	EXP 	left: autoDraw = True
19.0626 	EXP 	right: autoDraw = True
19.0626 	EXP 	up: autoDraw = True
19.0626 	EXP 	down: autoDraw = True
19.0792 	EXP 	center: autoDraw = True
19.0792 	EXP 	left: autoDraw = True
19.0792 	EXP 	right: autoDraw = True
19.0792 	EXP 	up: autoDraw = True
19.0792 	EXP 	down: autoDraw = True
19.0959 	EXP 	center: autoDraw = True
19.0959 	EXP 	left: autoDraw = True
19.0959 	EXP 	right: autoDraw = True
19.0959 	EXP 	up: autoDraw = True
19.0959 	EXP 	down: autoDraw = True
19.1126 	EXP 	center: autoDraw = True
19.1126 	EXP 	left: autoDraw = True
19.1126 	EXP 	right: autoDraw = True
19.1126 	EXP 	up: autoDraw = True
19.1126 	EXP 	down: autoDraw = True
19.1293 	EXP 	center: autoDraw = True
19.1293 	EXP 	left: autoDraw = True
19.1293 	EXP 	right: autoDraw = True
19.1293 	EXP 	up: autoDraw = True
19.1293 	EXP 	down: autoDraw = True
19.1459 	EXP 	center: autoDraw = True
19.1459 	EXP 	left: autoDraw = True
19.1459 	EXP 	right: autoDraw = True
19.1459 	EXP 	up: autoDraw = True
19.1459 	EXP 	down: autoDraw = True
19.1628 	EXP 	center: autoDraw = True
19.1628 	EXP 	left: autoDraw = True
19.1628 	EXP 	right: autoDraw = True
19.1628 	EXP 	up: autoDraw = True
19.1628 	EXP 	down: autoDraw = True
19.1795 	EXP 	center: autoDraw = True
19.1795 	EXP 	left: autoDraw = True
19.1795 	EXP 	right: autoDraw = True
19.1795 	EXP 	up: autoDraw = True
19.1795 	EXP 	down: autoDraw = True
19.1959 	EXP 	center: autoDraw = True
19.1959 	EXP 	left: autoDraw = True
19.1959 	EXP 	right: autoDraw = True
19.1959 	EXP 	up: autoDraw = True
19.1959 	EXP 	down: autoDraw = True
19.2125 	EXP 	center: autoDraw = True
19.2125 	EXP 	left: autoDraw = True
19.2125 	EXP 	right: autoDraw = True
19.2125 	EXP 	up: autoDraw = True
19.2125 	EXP 	down: autoDraw = True
19.2292 	EXP 	center: autoDraw = True
19.2292 	EXP 	left: autoDraw = True
19.2292 	EXP 	right: autoDraw = True
19.2292 	EXP 	up: autoDraw = True
19.2292 	EXP 	down: autoDraw = True
19.2459 	EXP 	center: autoDraw = True
19.2459 	EXP 	left: autoDraw = True
19.2459 	EXP 	right: autoDraw = True
19.2459 	EXP 	up: autoDraw = True
19.2459 	EXP 	down: autoDraw = True
19.2625 	EXP 	center: autoDraw = True
19.2625 	EXP 	left: autoDraw = True
19.2625 	EXP 	right: autoDraw = True
19.2625 	EXP 	up: autoDraw = True
19.2625 	EXP 	down: autoDraw = True
19.2794 	EXP 	center: autoDraw = True
19.2794 	EXP 	left: autoDraw = True
19.2794 	EXP 	right: autoDraw = True
19.2794 	EXP 	up: autoDraw = True
19.2794 	EXP 	down: autoDraw = True
19.2957 	EXP 	center: autoDraw = True
19.2957 	EXP 	left: autoDraw = True
19.2957 	EXP 	right: autoDraw = True
19.2957 	EXP 	up: autoDraw = True
19.2957 	EXP 	down: autoDraw = True
19.3121 	EXP 	center: autoDraw = True
19.3121 	EXP 	left: autoDraw = True
19.3121 	EXP 	right: autoDraw = True
19.3121 	EXP 	up: autoDraw = True
19.3121 	EXP 	down: autoDraw = True
19.3293 	EXP 	center: autoDraw = True
19.3293 	EXP 	left: autoDraw = True
19.3293 	EXP 	right: autoDraw = True
19.3293 	EXP 	up: autoDraw = True
19.3293 	EXP 	down: autoDraw = True
19.3460 	EXP 	center: autoDraw = True
19.3460 	EXP 	left: autoDraw = True
19.3460 	EXP 	right: autoDraw = True
19.3460 	EXP 	up: autoDraw = True
19.3460 	EXP 	down: autoDraw = True
19.3628 	EXP 	center: autoDraw = True
19.3628 	EXP 	left: autoDraw = True
19.3628 	EXP 	right: autoDraw = True
19.3628 	EXP 	up: autoDraw = True
19.3628 	EXP 	down: autoDraw = True
19.3796 	EXP 	center: autoDraw = True
19.3796 	EXP 	left: autoDraw = True
19.3796 	EXP 	right: autoDraw = True
19.3796 	EXP 	up: autoDraw = True
19.3796 	EXP 	down: autoDraw = True
19.3958 	EXP 	center: autoDraw = True
19.3958 	EXP 	left: autoDraw = True
19.3958 	EXP 	right: autoDraw = True
19.3958 	EXP 	up: autoDraw = True
19.3958 	EXP 	down: autoDraw = True
19.4125 	EXP 	center: autoDraw = True
19.4125 	EXP 	left: autoDraw = True
19.4125 	EXP 	right: autoDraw = True
19.4125 	EXP 	up: autoDraw = True
19.4125 	EXP 	down: autoDraw = True
19.4292 	EXP 	center: autoDraw = True
19.4292 	EXP 	left: autoDraw = True
19.4292 	EXP 	right: autoDraw = True
19.4292 	EXP 	up: autoDraw = True
19.4292 	EXP 	down: autoDraw = True
19.4458 	EXP 	center: autoDraw = True
19.4458 	EXP 	left: autoDraw = True
19.4458 	EXP 	right: autoDraw = True
19.4458 	EXP 	up: autoDraw = True
19.4458 	EXP 	down: autoDraw = True
19.4626 	EXP 	center: autoDraw = True
19.4626 	EXP 	left: autoDraw = True
19.4626 	EXP 	right: autoDraw = True
19.4626 	EXP 	up: autoDraw = True
19.4626 	EXP 	down: autoDraw = True
19.4793 	EXP 	center: autoDraw = True
19.4793 	EXP 	left: autoDraw = True
19.4793 	EXP 	right: autoDraw = True
19.4793 	EXP 	up: autoDraw = True
19.4793 	EXP 	down: autoDraw = True
19.4960 	EXP 	center: autoDraw = True
19.4960 	EXP 	left: autoDraw = True
19.4960 	EXP 	right: autoDraw = True
19.4960 	EXP 	up: autoDraw = True
19.4960 	EXP 	down: autoDraw = True
19.5126 	EXP 	center: autoDraw = True
19.5126 	EXP 	left: autoDraw = True
19.5126 	EXP 	right: autoDraw = True
19.5126 	EXP 	up: autoDraw = True
19.5126 	EXP 	down: autoDraw = True
19.5293 	EXP 	center: autoDraw = True
19.5293 	EXP 	left: autoDraw = True
19.5293 	EXP 	right: autoDraw = True
19.5293 	EXP 	up: autoDraw = True
19.5293 	EXP 	down: autoDraw = True
19.5460 	EXP 	center: autoDraw = True
19.5460 	EXP 	left: autoDraw = True
19.5460 	EXP 	right: autoDraw = True
19.5460 	EXP 	up: autoDraw = True
19.5460 	EXP 	down: autoDraw = True
19.5627 	EXP 	center: autoDraw = True
19.5627 	EXP 	left: autoDraw = True
19.5627 	EXP 	right: autoDraw = True
19.5627 	EXP 	up: autoDraw = True
19.5627 	EXP 	down: autoDraw = True
19.5791 	EXP 	center: autoDraw = True
19.5791 	EXP 	left: autoDraw = True
19.5791 	EXP 	right: autoDraw = True
19.5791 	EXP 	up: autoDraw = True
19.5791 	EXP 	down: autoDraw = True
19.5959 	EXP 	center: autoDraw = True
19.5959 	EXP 	left: autoDraw = True
19.5959 	EXP 	right: autoDraw = True
19.5959 	EXP 	up: autoDraw = True
19.5959 	EXP 	down: autoDraw = True
19.6127 	EXP 	center: autoDraw = True
19.6127 	EXP 	left: autoDraw = True
19.6127 	EXP 	right: autoDraw = True
19.6127 	EXP 	up: autoDraw = True
19.6127 	EXP 	down: autoDraw = True
19.6294 	EXP 	center: autoDraw = True
19.6294 	EXP 	left: autoDraw = True
19.6294 	EXP 	right: autoDraw = True
19.6294 	EXP 	up: autoDraw = True
19.6294 	EXP 	down: autoDraw = True
19.6460 	EXP 	center: autoDraw = True
19.6460 	EXP 	left: autoDraw = True
19.6460 	EXP 	right: autoDraw = True
19.6460 	EXP 	up: autoDraw = True
19.6460 	EXP 	down: autoDraw = True
19.6627 	EXP 	center: autoDraw = True
19.6627 	EXP 	left: autoDraw = True
19.6627 	EXP 	right: autoDraw = True
19.6627 	EXP 	up: autoDraw = True
19.6627 	EXP 	down: autoDraw = True
19.6794 	EXP 	center: autoDraw = True
19.6794 	EXP 	left: autoDraw = True
19.6794 	EXP 	right: autoDraw = True
19.6794 	EXP 	up: autoDraw = True
19.6794 	EXP 	down: autoDraw = True
19.6952 	EXP 	center: autoDraw = True
19.6952 	EXP 	left: autoDraw = True
19.6952 	EXP 	right: autoDraw = True
19.6952 	EXP 	up: autoDraw = True
19.6952 	EXP 	down: autoDraw = True
19.7124 	EXP 	center: autoDraw = True
19.7124 	EXP 	left: autoDraw = True
19.7124 	EXP 	right: autoDraw = True
19.7124 	EXP 	up: autoDraw = True
19.7124 	EXP 	down: autoDraw = True
19.7293 	EXP 	center: autoDraw = True
19.7293 	EXP 	left: autoDraw = True
19.7293 	EXP 	right: autoDraw = True
19.7293 	EXP 	up: autoDraw = True
19.7293 	EXP 	down: autoDraw = True
19.7460 	EXP 	center: autoDraw = True
19.7460 	EXP 	left: autoDraw = True
19.7460 	EXP 	right: autoDraw = True
19.7460 	EXP 	up: autoDraw = True
19.7460 	EXP 	down: autoDraw = True
19.7627 	EXP 	center: autoDraw = True
19.7627 	EXP 	left: autoDraw = True
19.7627 	EXP 	right: autoDraw = True
19.7627 	EXP 	up: autoDraw = True
19.7627 	EXP 	down: autoDraw = True
19.7790 	EXP 	center: autoDraw = True
19.7790 	EXP 	left: autoDraw = True
19.7790 	EXP 	right: autoDraw = True
19.7790 	EXP 	up: autoDraw = True
19.7790 	EXP 	down: autoDraw = True
19.7959 	EXP 	center: autoDraw = True
19.7959 	EXP 	left: autoDraw = True
19.7959 	EXP 	right: autoDraw = True
19.7959 	EXP 	up: autoDraw = True
19.7959 	EXP 	down: autoDraw = True
19.8126 	EXP 	center: autoDraw = True
19.8126 	EXP 	left: autoDraw = True
19.8126 	EXP 	right: autoDraw = True
19.8126 	EXP 	up: autoDraw = True
19.8126 	EXP 	down: autoDraw = True
19.8292 	EXP 	center: autoDraw = True
19.8292 	EXP 	left: autoDraw = True
19.8292 	EXP 	right: autoDraw = True
19.8292 	EXP 	up: autoDraw = True
19.8292 	EXP 	down: autoDraw = True
19.8459 	EXP 	center: autoDraw = True
19.8459 	EXP 	left: autoDraw = True
19.8459 	EXP 	right: autoDraw = True
19.8459 	EXP 	up: autoDraw = True
19.8459 	EXP 	down: autoDraw = True
19.8626 	EXP 	center: autoDraw = True
19.8626 	EXP 	left: autoDraw = True
19.8626 	EXP 	right: autoDraw = True
19.8626 	EXP 	up: autoDraw = True
19.8626 	EXP 	down: autoDraw = True
19.8792 	EXP 	center: autoDraw = True
19.8792 	EXP 	left: autoDraw = True
19.8792 	EXP 	right: autoDraw = True
19.8792 	EXP 	up: autoDraw = True
19.8792 	EXP 	down: autoDraw = True
19.8960 	EXP 	center: autoDraw = True
19.8960 	EXP 	left: autoDraw = True
19.8960 	EXP 	right: autoDraw = True
19.8960 	EXP 	up: autoDraw = True
19.8960 	EXP 	down: autoDraw = True
19.9128 	EXP 	center: autoDraw = True
19.9128 	EXP 	left: autoDraw = True
19.9128 	EXP 	right: autoDraw = True
19.9128 	EXP 	up: autoDraw = True
19.9128 	EXP 	down: autoDraw = True
19.9292 	EXP 	center: autoDraw = True
19.9292 	EXP 	left: autoDraw = True
19.9292 	EXP 	right: autoDraw = True
19.9292 	EXP 	up: autoDraw = True
19.9292 	EXP 	down: autoDraw = True
19.9459 	EXP 	center: autoDraw = True
19.9459 	EXP 	left: autoDraw = True
19.9459 	EXP 	right: autoDraw = True
19.9459 	EXP 	up: autoDraw = True
19.9459 	EXP 	down: autoDraw = True
19.9622 	EXP 	center: autoDraw = True
19.9622 	EXP 	left: autoDraw = True
19.9622 	EXP 	right: autoDraw = True
19.9622 	EXP 	up: autoDraw = True
19.9622 	EXP 	down: autoDraw = True
19.9791 	EXP 	center: autoDraw = True
19.9791 	EXP 	left: autoDraw = True
19.9791 	EXP 	right: autoDraw = True
19.9791 	EXP 	up: autoDraw = True
19.9791 	EXP 	down: autoDraw = True
19.9960 	EXP 	center: autoDraw = True
19.9960 	EXP 	left: autoDraw = True
19.9960 	EXP 	right: autoDraw = True
19.9960 	EXP 	up: autoDraw = True
19.9960 	EXP 	down: autoDraw = True
20.0127 	EXP 	center: autoDraw = True
20.0127 	EXP 	left: autoDraw = True
20.0127 	EXP 	right: autoDraw = True
20.0127 	EXP 	up: autoDraw = True
20.0127 	EXP 	down: autoDraw = True
20.0293 	EXP 	center: autoDraw = True
20.0293 	EXP 	left: autoDraw = True
20.0293 	EXP 	right: autoDraw = True
20.0293 	EXP 	up: autoDraw = True
20.0293 	EXP 	down: autoDraw = True
20.0461 	EXP 	center: autoDraw = True
20.0461 	EXP 	left: autoDraw = True
20.0461 	EXP 	right: autoDraw = True
20.0461 	EXP 	up: autoDraw = True
20.0461 	EXP 	down: autoDraw = True
20.0627 	EXP 	center: autoDraw = True
20.0627 	EXP 	left: autoDraw = True
20.0627 	EXP 	right: autoDraw = True
20.0627 	EXP 	up: autoDraw = True
20.0627 	EXP 	down: autoDraw = True
20.0795 	EXP 	center: autoDraw = True
20.0795 	EXP 	left: autoDraw = True
20.0795 	EXP 	right: autoDraw = True
20.0795 	EXP 	up: autoDraw = True
20.0795 	EXP 	down: autoDraw = True
20.0958 	EXP 	center: autoDraw = True
20.0958 	EXP 	left: autoDraw = True
20.0958 	EXP 	right: autoDraw = True
20.0958 	EXP 	up: autoDraw = True
20.0958 	EXP 	down: autoDraw = True
20.1124 	EXP 	center: autoDraw = True
20.1124 	EXP 	left: autoDraw = True
20.1124 	EXP 	right: autoDraw = True
20.1124 	EXP 	up: autoDraw = True
20.1124 	EXP 	down: autoDraw = True
20.1292 	EXP 	center: autoDraw = True
20.1292 	EXP 	left: autoDraw = True
20.1292 	EXP 	right: autoDraw = True
20.1292 	EXP 	up: autoDraw = True
